student_id,exam_id,student_country,exam_result,exam_completion_time,date_exam_completed,date_exam_completed_m,date_exam_completed_m_n
285413,450,Other,100.0,1.17,2022-08-18,8,August
285413,530,Other,91.5,5.34,2022-08-16,8,August
285413,531,Other,100.0,5.82,2022-08-16,8,August
285413,532,Other,100.0,13.53,2022-08-17,8,August
285413,538,Other,100.0,3.38,2022-08-18,8,August
285413,543,Other,100.0,20.18,2022-08-18,8,August
285413,548,Other,100.0,16.63,2022-08-18,8,August
285413,579,Other,100.0,5.67,2022-08-18,8,August
285413,583,Other,100.0,10.33,2022-08-18,8,August
285413,615,Other,100.0,21.88,2022-08-17,8,August
285413,655,Other,96.0,17.08,2022-08-17,8,August
285413,665,Other,92.0,10.07,2022-08-17,8,August
285413,673,Other,100.0,10.03,2022-08-17,8,August
285413,679,Other,100.0,14.35,2022-08-17,8,August
285413,684,Other,100.0,5.12,2022-08-17,8,August
285413,687,Other,100.0,19.38,2022-08-18,8,August
285413,699,Other,100.0,1.8,2022-08-17,8,August
285413,701,Other,100.0,8.87,2022-08-17,8,August
285413,702,Other,91.5,6.485,2022-08-16,8,August
285413,706,Other,100.0,23.025,2022-08-17,8,August
285413,722,Other,100.0,7.7,2022-08-18,8,August
285413,727,Other,97.0,23.47,2022-08-17,8,August
285413,728,Other,100.0,34.3,2022-08-17,8,August
285413,747,Other,100.0,8.68,2022-08-17,8,August
285413,750,Other,94.0,21.6,2022-08-17,8,August
285413,758,Other,100.0,10.82,2022-08-18,8,August
285413,778,Other,100.0,9.85,2022-08-17,8,August
285413,788,Other,100.0,3.03,2022-08-18,8,August
285413,789,Other,100.0,11.45,2022-08-18,8,August
285418,539,Other,33.0,1.32,2022-08-14,8,August
285419,755,Other,72.33333333333333,3.3000000000000003,2022-08-25,8,August
285424,755,Other,58.5,6.95,2022-08-15,8,August
285435,684,Other,91.5,4.385,2022-08-17,8,August
285446,530,Other,75.0,8.69,2022-08-17,8,August
285446,531,Other,17.0,8.72,2022-08-17,8,August
285446,532,Other,75.0,7.805,2022-08-17,8,August
285446,660,Other,33.0,10.27,2022-08-18,8,August
285446,712,Other,83.5,4.775,2022-08-16,8,August
285446,713,Other,67.0,12.83,2022-08-15,8,August
285446,714,Other,42.0,14.85,2022-08-16,8,August
285446,715,Other,71.5,38.8,2022-08-17,8,August
285452,684,Other,91.5,2.8249999999999997,2022-08-16,8,August
285462,367,Other,100.0,7.55,2022-08-16,8,August
285490,755,Other,67.0,2.45,2022-09-15,9,September
285509,401,Other,0.0,15.0,2022-08-17,8,August
285509,755,Other,61.333333333333336,2.2566666666666664,2022-08-17,8,August
285509,756,Other,66.5,2.125,2022-08-17,8,August
285509,757,Other,38.666666666666664,2.9066666666666663,2022-08-17,8,August
285515,687,Other,51.5,8.934999999999999,2022-08-16,8,August
285515,755,Other,50.0,1.72,2022-08-16,8,August
285515,756,Other,58.0,0.845,2022-08-16,8,August
285515,758,Other,54.0,3.86,2022-08-16,8,August
285515,785,Other,0.0,8.0,2022-08-15,8,August
285515,786,Other,50.0,1.27,2022-08-15,8,August
285515,787,Other,50.0,1.37,2022-08-15,8,August
285515,788,Other,62.5,13.81,2022-08-15,8,August
285527,755,Other,50.0,1.63,2022-09-30,9,September
285528,448,Other,75.0,3.075,2022-08-16,8,August
285528,449,Other,72.33333333333333,1.8099999999999998,2022-08-16,8,August
285528,450,Other,58.5,3.96,2022-08-16,8,August
285528,698,Other,58.5,0.65,2022-08-15,8,August
285528,699,Other,33.0,3.88,2022-08-15,8,August
285528,707,Other,66.75,5.375,2022-08-15,8,August
285528,708,Other,66.5,0.575,2022-08-15,8,August
285528,709,Other,58.5,0.7350000000000001,2022-08-15,8,August
285528,710,Other,66.5,0.91,2022-08-15,8,August
285528,711,Other,65.0,3.25,2022-08-16,8,August
285529,660,Other,77.66666666666667,2.6533333333333333,2022-08-17,8,August
285529,661,Other,91.5,4.41,2022-08-17,8,August
285529,662,Other,83.33333333333333,2.816666666666667,2022-08-17,8,August
285529,663,Other,89.5,26.974999999999998,2022-08-17,8,August
285529,686,Other,0.0,25.0,2022-08-17,8,August
285529,687,Other,73.0,81.08,2022-08-17,8,August
285529,785,Other,100.0,3.38,2022-08-15,8,August
285529,786,Other,100.0,4.77,2022-08-16,8,August
285529,787,Other,100.0,2.4,2022-08-16,8,August
285529,788,Other,100.0,21.1,2022-08-16,8,August
285543,755,Other,25.0,0.7,2022-08-15,8,August
285550,712,Other,100.0,7.17,2022-08-15,8,August
285561,713,Other,17.0,1.33,2022-08-17,8,August
285583,539,Other,75.0,2.3,2022-08-17,8,August
285583,540,Other,58.5,1.5899999999999999,2022-08-17,8,August
285583,541,Other,58.0,3.525,2022-08-17,8,August
285583,542,Other,58.5,0.815,2022-08-18,8,August
285583,543,Other,68.0,6.69,2022-08-18,8,August
285583,580,Other,83.5,2.665,2022-08-16,8,August
285583,581,Other,100.0,4.33,2022-08-16,8,August
285583,582,Other,83.5,2.6,2022-08-16,8,August
285583,583,Other,79.0,29.42,2022-08-16,8,August
285583,664,Other,91.5,2.025,2022-08-15,8,August
285583,665,Other,83.0,10.9,2022-08-15,8,August
285583,678,Other,83.5,1.615,2022-08-17,8,August
285583,679,Other,71.0,10.760000000000002,2022-08-17,8,August
285583,785,Other,83.5,2.785,2022-08-15,8,August
285583,786,Other,83.0,4.15,2022-08-15,8,August
285583,787,Other,83.0,3.23,2022-08-15,8,August
285583,788,Other,92.0,18.03,2022-08-15,8,August
285585,748,Other,83.5,2.5300000000000002,2022-08-16,8,August
285592,530,Other,83.0,1.23,2022-08-16,8,August
285592,693,Other,33.0,2.98,2022-08-16,8,August
285592,755,Other,50.0,1.23,2022-08-15,8,August
285592,756,Other,17.0,0.9,2022-08-15,8,August
285592,757,Other,17.0,0.35,2022-08-15,8,August
285598,720,Other,83.0,4.98,2022-08-17,8,August
285608,755,Other,16.5,7.775,2022-08-18,8,August
285613,702,Other,83.0,6.55,2022-08-16,8,August
285613,703,Other,67.0,12.35,2022-08-16,8,August
285613,704,Other,67.0,6.53,2022-08-16,8,August
285633,367,Other,83.0,2.87,2022-08-15,8,August
285633,538,Other,63.0,37.58,2022-08-15,8,August
285633,632,Other,71.0,79.25,2022-08-17,8,August
285633,672,Other,66.66666666666667,1.31,2022-08-15,8,August
285633,673,Other,75.0,5.225,2022-08-15,8,August
285633,687,Other,65.0,15.31,2022-08-17,8,August
285633,706,Other,90.0,94.38,2022-08-15,8,August
285633,711,Other,65.0,16.794999999999998,2022-08-15,8,August
285633,719,Other,64.0,8.25,2022-08-15,8,August
285633,727,Other,63.0,86.4,2022-08-17,8,August
285633,747,Other,75.0,19.33,2022-08-17,8,August
285633,758,Other,67.0,8.85,2022-08-15,8,August
285633,778,Other,66.5,1.68,2022-08-17,8,August
285636,530,Other,33.5,12.525,2022-08-20,8,August
285636,531,Other,0.0,18.0,2022-08-20,8,August
285670,684,Other,58.0,5.445,2022-08-20,8,August
285670,687,Other,34.333333333333336,38.13333333333333,2022-08-24,8,August
285670,706,Other,60.0,3.3449999999999998,2022-08-24,8,August
285670,715,Other,50.0,1.54,2022-08-24,8,August
285679,660,Other,66.5,6.380000000000001,2022-08-16,8,August
285679,661,Other,55.666666666666664,7.836666666666666,2022-08-16,8,August
285679,662,Other,83.5,5.890000000000001,2022-08-16,8,August
285679,663,Other,63.0,37.53,2022-08-16,8,August
285688,790,Other,79.25,1.7075,2022-08-16,8,August
285688,791,Other,100.0,2.58,2022-08-16,8,August
285688,792,Other,75.0,7.43,2022-08-16,8,August
285705,276,Other,83.0,4.12,2022-08-18,8,August
285705,277,Other,67.0,2.83,2022-08-18,8,August
285718,653,Other,83.5,4.985,2022-08-17,8,August
285718,654,Other,91.5,5.675000000000001,2022-08-17,8,August
285718,655,Other,79.0,29.98,2022-08-17,8,August
285718,665,Other,100.0,11.77,2022-08-15,8,August
285719,755,Other,75.0,3.5349999999999997,2022-08-15,8,August
285719,756,Other,83.5,3.05,2022-08-15,8,August
285719,757,Other,66.5,2.61,2022-08-15,8,August
285725,758,Other,0.0,30.0,2022-08-15,8,August
285727,707,Other,33.0,20.0,2022-08-17,8,August
285727,708,Other,50.0,4.32,2022-08-17,8,August
285730,532,Other,100.0,17.95,2022-08-16,8,August
285730,543,Other,80.0,42.9,2022-08-17,8,August
285730,626,Other,90.0,78.95,2022-08-17,8,August
285730,663,Other,88.0,41.02,2022-08-16,8,August
285730,666,Other,100.0,33.32,2022-08-17,8,August
285730,687,Other,70.0,65.95,2022-08-17,8,August
285730,697,Other,88.0,33.82,2022-08-15,8,August
285730,711,Other,77.0,54.58,2022-08-16,8,August
285730,715,Other,97.0,37.48,2022-08-16,8,August
285730,758,Other,75.0,30.0,2022-08-15,8,August
285730,784,Other,79.0,24.07,2022-08-15,8,August
285737,712,Other,0.0,10.0,2022-08-15,8,August
285776,723,Other,33.0,23.6,2022-09-26,9,September
285776,724,Other,33.0,19.83,2022-10-03,10,October
285776,725,Other,50.0,17.7,2022-10-14,10,October
285776,726,Other,67.0,11.7,2022-10-18,10,October
285776,833,Other,53.0,110.0,2022-10-19,10,October
285784,448,Other,100.0,0.83,2022-08-17,8,August
285784,450,Other,100.0,2.65,2022-08-17,8,August
285791,530,Other,83.0,12.62,2022-08-18,8,August
285806,362,Other,33.0,0.25,2022-08-17,8,August
285806,363,Other,0.0,0.27,2022-08-17,8,August
285806,364,Other,55.5,2.26,2022-08-17,8,August
285806,408,Other,0.0,0.35,2022-08-17,8,August
285806,409,Other,8.0,0.68,2022-08-17,8,August
285806,410,Other,67.0,2.81,2022-08-17,8,August
285806,720,Other,50.0,7.326666666666667,2022-08-16,8,August
285806,721,Other,50.0,4.003333333333333,2022-08-16,8,August
285806,722,Other,71.0,2.875,2022-08-16,8,August
285818,543,Other,30.0,4.67,2022-08-16,8,August
285818,712,Other,50.0,5.3999999999999995,2022-08-16,8,August
285823,737,Other,83.0,3.07,2022-08-18,8,August
285823,755,Other,75.0,2.015,2022-08-18,8,August
285823,757,Other,50.0,4.03,2022-08-16,8,August
285823,781,Other,67.0,6.32,2022-08-16,8,August
285823,782,Other,50.0,10.9,2022-08-16,8,August
285825,315,Other,0.0,0.25,2022-08-16,8,August
285825,364,Other,0.0,0.17,2022-08-16,8,August
285825,367,Other,0.0,5.43,2022-08-16,8,August
285825,403,Other,33.0,0.52,2022-08-16,8,August
285825,424,Other,0.0,0.57,2022-08-16,8,August
285825,543,Other,0.0,0.1,2022-08-16,8,August
285825,548,Other,0.0,0.12,2022-08-16,8,August
285825,583,Other,0.0,2.68,2022-08-16,8,August
285825,663,Other,0.0,0.2,2022-08-16,8,August
285825,706,Other,0.0,4.38,2022-08-16,8,August
285825,711,Other,33.0,72.65,2022-08-16,8,August
285825,712,Other,91.5,3.5749999999999997,2022-08-15,8,August
285825,713,Other,83.0,7.77,2022-08-15,8,August
285825,715,Other,0.0,0.27,2022-08-16,8,August
285825,719,Other,0.0,0.2,2022-08-16,8,August
285825,727,Other,0.0,0.08,2022-08-16,8,August
285825,758,Other,0.0,16.23,2022-08-16,8,August
285825,788,Other,88.0,22.25,2022-08-15,8,August
285885,702,Other,50.0,6.73,2022-08-15,8,August
285885,703,Other,50.0,14.2,2022-08-16,8,August
285885,704,Other,83.0,13.48,2022-08-17,8,August
285885,705,Other,17.0,9.75,2022-08-17,8,August
285885,706,Other,20.0,46.95,2022-08-17,8,August
285888,708,Other,0.0,20.0,2022-08-17,8,August
285888,710,Other,0.0,25.0,2022-08-17,8,August
285888,723,Other,0.0,25.0,2022-08-17,8,August
285895,449,Other,17.0,12.02,2022-08-17,8,August
285902,539,Other,91.5,5.575,2022-08-15,8,August
285902,540,Other,75.0,3.1500000000000004,2022-08-16,8,August
285902,541,Other,83.5,4.825,2022-08-16,8,August
285902,542,Other,83.5,4.8,2022-08-16,8,August
285902,543,Other,75.0,16.41,2022-08-17,8,August
285902,728,Other,38.0,38.42,2022-08-18,8,August
285914,532,Other,67.0,27.33,2022-08-15,8,August
285914,660,Other,74.75,4.535,2022-08-15,8,August
285914,661,Other,70.75,8.7125,2022-08-15,8,August
285914,662,Other,83.33333333333333,3.106666666666667,2022-08-15,8,August
285914,663,Other,63.0,65.0,2022-08-15,8,August
285914,687,Other,60.0,50.675,2022-08-15,8,August
285914,707,Other,0.0,20.0,2022-08-15,8,August
285914,784,Other,60.5,17.35,2022-08-17,8,August
285915,737,Other,67.0,2.82,2022-08-24,8,August
285915,738,Other,83.0,5.7,2022-08-24,8,August
285915,740,Other,50.0,40.0,2022-08-24,8,August
285918,712,Other,100.0,5.32,2022-08-17,8,August
285918,713,Other,83.0,8.0,2022-08-18,8,August
285922,537,Other,83.0,9.0,2022-08-16,8,August
285922,538,Other,31.5,34.325,2022-08-16,8,August
285922,543,Other,66.5,7.005,2022-08-17,8,August
285922,548,Other,66.5,9.355,2022-08-17,8,August
285922,632,Other,52.0,52.3,2022-08-17,8,August
285922,633,Other,38.0,49.57,2022-08-17,8,August
285922,687,Other,73.5,17.575,2022-08-16,8,August
285922,706,Other,78.5,26.09,2022-08-17,8,August
285922,711,Other,73.5,15.715,2022-08-16,8,August
285922,719,Other,58.5,100.83500000000001,2022-08-17,8,August
285922,723,Other,50.0,23.45,2022-08-15,8,August
285922,727,Other,73.0,28.73,2022-08-15,8,August
285922,747,Other,63.0,14.9,2022-08-17,8,August
285922,758,Other,63.0,16.87,2022-08-15,8,August
285922,788,Other,92.0,15.23,2022-08-17,8,August
285937,684,Other,75.0,3.56,2022-08-15,8,August
285937,685,Other,0.0,12.0,2022-08-15,8,August
285937,702,Other,67.0,3.82,2022-08-18,8,August
285943,660,Other,50.0,4.77,2022-08-15,8,August
286003,401,Other,50.0,9.33,2022-08-16,8,August
286003,755,Other,72.0,3.3733333333333335,2022-08-15,8,August
286003,756,Other,83.33333333333333,3.703333333333333,2022-08-16,8,August
286003,757,Other,83.5,2.465,2022-08-16,8,August
286003,785,Other,75.0,4.16,2022-08-19,8,August
286022,538,Other,100.0,2.68,2022-08-15,8,August
286022,543,Other,100.0,2.87,2022-08-15,8,August
286022,548,Other,100.0,5.4,2022-08-17,8,August
286022,583,Other,100.0,2.82,2022-08-15,8,August
286022,629,Other,100.0,6.32,2022-08-17,8,August
286022,632,Other,100.0,7.63,2022-08-17,8,August
286022,663,Other,96.0,5.3,2022-08-15,8,August
286022,687,Other,100.0,4.57,2022-08-15,8,August
286022,706,Other,100.0,4.13,2022-08-15,8,August
286022,711,Other,100.0,5.0,2022-08-15,8,August
286022,715,Other,100.0,3.35,2022-08-17,8,August
286022,719,Other,94.0,2.22,2022-08-15,8,August
286022,727,Other,100.0,3.98,2022-08-15,8,August
286022,747,Other,100.0,2.8,2022-08-15,8,August
286022,758,Other,60.5,4.8149999999999995,2022-08-17,8,August
286022,788,Other,96.0,3.93,2022-08-17,8,August
286048,538,Other,54.0,0.98,2022-08-15,8,August
286048,543,Other,27.0,0.88,2022-08-15,8,August
286048,548,Other,27.0,1.73,2022-08-17,8,August
286048,583,Other,8.0,0.85,2022-08-15,8,August
286048,663,Other,25.0,0.75,2022-08-15,8,August
286048,687,Other,13.0,1.02,2022-08-15,8,August
286048,706,Other,23.0,1.07,2022-08-15,8,August
286048,711,Other,20.0,1.07,2022-08-15,8,August
286048,715,Other,30.0,1.15,2022-08-17,8,August
286048,719,Other,28.0,0.6,2022-08-15,8,August
286048,727,Other,30.0,1.15,2022-08-15,8,August
286048,747,Other,29.0,0.62,2022-08-15,8,August
286048,788,Other,8.0,1.03,2022-08-17,8,August
286050,448,Other,83.0,2.88,2022-08-17,8,August
286050,449,Other,50.0,1.33,2022-08-17,8,August
286050,450,Other,25.0,0.97,2022-08-17,8,August
286050,664,Other,50.0,6.735,2022-08-16,8,August
286050,665,Other,92.0,6.92,2022-08-16,8,August
286061,401,Other,33.0,1.55,2022-08-16,8,August
286061,530,Other,83.0,9.2,2022-08-16,8,August
286061,532,Other,83.0,10.12,2022-08-16,8,August
286061,660,Other,17.0,7.67,2022-08-16,8,August
286061,666,Other,83.0,20.83,2022-08-16,8,August
286061,684,Other,67.0,5.1,2022-08-16,8,August
286061,686,Other,8.0,25.0,2022-08-17,8,August
286061,707,Other,83.0,12.05,2022-08-16,8,August
286061,737,Other,50.0,4.4,2022-08-16,8,August
286061,781,Other,100.0,11.92,2022-08-15,8,August
286061,782,Other,75.0,5.840000000000001,2022-08-15,8,August
286064,530,Other,100.0,13.87,2022-08-18,8,August
286075,781,Other,67.0,4.15,2022-08-16,8,August
286075,782,Other,33.0,4.6,2022-08-16,8,August
286075,783,Other,71.0,1.7925,2022-08-17,8,August
286075,784,Other,75.0,12.075,2022-08-17,8,August
286078,712,Other,50.0,4.98,2022-08-18,8,August
286078,755,Other,33.0,10.0,2022-08-15,8,August
286078,756,Other,67.0,5.75,2022-08-17,8,August
286078,757,Other,67.0,5.4,2022-08-17,8,August
286087,707,Other,66.66666666666667,14.216666666666667,2022-08-17,8,August
286088,755,Other,67.0,1.47,2022-08-18,8,August
286100,408,Other,50.0,3.82,2022-08-16,8,August
286113,401,Other,66.5,5.595000000000001,2022-08-16,8,August
286113,402,Other,75.0,5.735,2022-08-17,8,August
286113,403,Other,33.0,13.47,2022-08-16,8,August
286113,755,Other,83.5,1.6600000000000001,2022-08-17,8,August
286113,756,Other,75.0,4.465,2022-08-17,8,August
286113,757,Other,66.5,2.295,2022-08-17,8,August
286146,666,Other,67.0,35.0,2022-08-17,8,August
286146,707,Other,50.0,20.0,2022-08-17,8,August
286146,708,Other,61.0,7.533333333333332,2022-08-17,8,August
286146,709,Other,75.0,12.51,2022-08-17,8,August
286146,710,Other,58.5,1.94,2022-08-17,8,August
286146,711,Other,73.5,17.700000000000003,2022-08-18,8,August
286151,362,Other,100.0,0.28,2022-08-17,8,August
286151,363,Other,100.0,0.62,2022-08-17,8,August
286151,364,Other,100.0,1.6,2022-08-17,8,August
286151,365,Other,100.0,0.4,2022-08-15,8,August
286151,367,Other,33.0,1.27,2022-08-15,8,August
286151,432,Other,100.0,0.53,2022-08-15,8,August
286151,433,Other,100.0,0.42,2022-08-15,8,August
286151,435,Other,100.0,3.17,2022-08-15,8,August
286151,575,Other,100.0,0.38,2022-08-17,8,August
286151,576,Other,100.0,0.33,2022-08-17,8,August
286151,577,Other,100.0,0.35,2022-08-17,8,August
286151,578,Other,100.0,0.47,2022-08-17,8,August
286151,579,Other,100.0,1.78,2022-08-17,8,August
286151,653,Other,100.0,0.45,2022-08-17,8,August
286151,654,Other,100.0,0.95,2022-08-17,8,August
286151,655,Other,96.0,1.67,2022-08-17,8,August
286151,660,Other,100.0,0.35,2022-08-17,8,August
286151,661,Other,100.0,0.48,2022-08-17,8,August
286151,663,Other,67.0,9.3,2022-08-17,8,August
286151,666,Other,100.0,1.3,2022-08-17,8,August
286151,684,Other,100.0,0.5,2022-08-17,8,August
286151,685,Other,100.0,0.6,2022-08-17,8,August
286151,687,Other,100.0,2.48,2022-08-17,8,August
286151,702,Other,100.0,0.4,2022-08-15,8,August
286151,703,Other,100.0,0.47,2022-08-15,8,August
286151,704,Other,100.0,0.43,2022-08-15,8,August
286151,705,Other,100.0,0.42,2022-08-15,8,August
286151,706,Other,100.0,4.58,2022-08-15,8,August
286151,723,Other,75.0,0.5,2022-08-15,8,August
286151,724,Other,58.5,0.63,2022-08-15,8,August
286151,725,Other,66.5,0.565,2022-08-15,8,August
286151,727,Other,97.0,2.98,2022-08-15,8,August
286151,737,Other,100.0,0.42,2022-08-17,8,August
286151,738,Other,100.0,0.38,2022-08-17,8,August
286151,739,Other,100.0,0.37,2022-08-17,8,August
286151,740,Other,100.0,1.6,2022-08-17,8,August
286151,785,Other,100.0,0.58,2022-08-15,8,August
286151,786,Other,100.0,0.83,2022-08-15,8,August
286151,787,Other,100.0,0.55,2022-08-15,8,August
286151,788,Other,100.0,1.87,2022-08-15,8,August
286203,712,Other,83.5,3.065,2022-08-17,8,August
286203,713,Other,0.0,18.0,2022-08-18,8,August
286203,755,Other,83.5,1.6500000000000001,2022-08-16,8,August
286203,756,Other,91.5,1.975,2022-08-16,8,August
286203,757,Other,66.5,2.0,2022-08-16,8,August
286203,758,Other,75.0,14.4,2022-08-16,8,August
286230,712,Other,33.0,3.32,2022-08-16,8,August
286239,580,Other,83.0,7.68,2022-08-17,8,August
286239,581,Other,66.5,4.390000000000001,2022-08-17,8,August
286239,582,Other,75.0,4.505,2022-08-17,8,August
286239,583,Other,67.0,39.63,2022-08-17,8,August
286239,712,Other,83.0,7.95,2022-08-16,8,August
286249,539,Other,67.0,6.38,2022-08-17,8,August
286249,540,Other,67.0,5.43,2022-08-17,8,August
286249,541,Other,75.0,3.425,2022-08-17,8,August
286249,542,Other,83.0,6.47,2022-08-17,8,August
286249,543,Other,60.0,29.42,2022-08-17,8,August
286252,530,Other,83.33333333333333,4.44,2022-08-16,8,August
286260,365,Other,33.0,0.5,2022-08-17,8,August
286260,366,Other,33.0,0.28,2022-08-17,8,August
286260,367,Other,0.0,1.02,2022-08-17,8,August
286260,723,Other,33.0,3.68,2022-08-16,8,August
286260,724,Other,41.5,3.4050000000000002,2022-08-17,8,August
286260,725,Other,42.0,1.0150000000000001,2022-08-17,8,August
286260,726,Other,17.0,1.18,2022-08-17,8,August
286260,727,Other,60.0,2.995,2022-08-17,8,August
286263,530,Other,83.0,8.07,2022-08-17,8,August
286263,531,Other,33.0,6.05,2022-08-17,8,August
286263,532,Other,58.0,11.1,2022-08-17,8,August
286269,539,Other,67.0,4.82,2022-08-16,8,August
286291,538,Other,73.0,7.075,2022-08-18,8,August
286291,687,Other,60.0,4.555,2022-08-18,8,August
286291,706,Other,51.5,8.66,2022-08-18,8,August
286291,711,Other,65.0,2.675,2022-08-18,8,August
286291,723,Other,0.0,0.72,2022-08-16,8,August
286291,724,Other,17.0,0.55,2022-08-16,8,August
286291,725,Other,17.0,0.47,2022-08-16,8,August
286291,726,Other,67.0,0.58,2022-08-16,8,August
286291,727,Other,55.0,4.65,2022-08-18,8,August
286296,544,Other,67.0,9.92,2022-08-16,8,August
286296,545,Other,67.0,16.85,2022-08-16,8,August
286297,448,Other,67.0,3.12,2022-08-17,8,August
286297,450,Other,83.0,58.72,2022-08-18,8,August
286309,653,Other,55.666666666666664,1.1433333333333333,2022-08-16,8,August
286309,654,Other,50.0,0.9299999999999999,2022-08-16,8,August
286309,655,Other,64.5,3.11,2022-08-16,8,August
286321,755,Other,67.0,1.97,2022-08-16,8,August
286324,712,Other,100.0,3.63,2022-08-16,8,August
286324,713,Other,83.5,4.98,2022-08-16,8,August
286324,714,Other,75.0,2.4050000000000002,2022-08-17,8,August
286324,715,Other,0.0,55.0,2022-08-17,8,August
286324,755,Other,44.333333333333336,4.773333333333333,2022-08-17,8,August
286324,756,Other,100.0,2.63,2022-08-16,8,August
286324,757,Other,83.5,1.94,2022-08-16,8,August
286324,758,Other,84.66666666666667,13.160000000000002,2022-08-17,8,August
286355,364,Other,100.0,3.17,2022-08-16,8,August
286355,367,Other,100.0,0.68,2022-08-16,8,August
286355,403,Other,8.0,1.08,2022-08-17,8,August
286355,424,Other,25.0,1.68,2022-08-16,8,August
286355,579,Other,6.0,0.87,2022-08-17,8,August
286355,583,Other,17.0,1.27,2022-08-17,8,August
286355,665,Other,42.0,1.55,2022-08-16,8,August
286355,687,Other,93.0,7.72,2022-08-16,8,August
286358,712,Other,66.5,2.6399999999999997,2022-08-17,8,August
286358,713,Other,83.0,10.97,2022-08-18,8,August
286358,755,Other,83.0,3.57,2022-08-16,8,August
286358,756,Other,50.0,8.0,2022-08-17,8,August
286358,757,Other,66.5,2.325,2022-08-17,8,August
286374,543,Other,20.0,1.23,2022-08-17,8,August
286374,788,Other,69.0,6.625,2022-08-16,8,August
286380,712,Other,75.0,3.3600000000000003,2022-08-16,8,August
286380,713,Other,83.5,4.785,2022-08-17,8,August
286380,714,Other,66.66666666666667,0.8266666666666667,2022-08-18,8,August
286398,755,Other,75.0,1.675,2022-08-17,8,August
286398,757,Other,0.0,8.0,2022-08-17,8,August
286401,755,Other,67.0,3.95,2022-09-07,9,September
286402,401,Other,0.0,15.0,2022-08-16,8,August
286402,684,Other,50.0,7.82,2022-08-16,8,August
286405,364,Other,83.0,1.28,2022-08-16,8,August
286405,367,Other,83.0,0.45,2022-08-16,8,August
286405,403,Other,83.0,1.6,2022-08-16,8,August
286405,424,Other,100.0,1.6,2022-08-16,8,August
286405,543,Other,87.0,3.42,2022-08-16,8,August
286405,548,Other,93.0,3.1,2022-08-16,8,August
286405,583,Other,83.0,1.85,2022-08-16,8,August
286405,663,Other,83.0,1.6,2022-08-16,8,August
286405,706,Other,93.0,3.12,2022-08-16,8,August
286405,711,Other,100.0,4.55,2022-08-16,8,August
286405,715,Other,87.0,2.57,2022-08-16,8,August
286405,719,Other,94.0,2.28,2022-08-16,8,August
286405,727,Other,70.0,3.95,2022-08-16,8,August
286405,758,Other,75.0,8.52,2022-08-16,8,August
286405,788,Other,100.0,2.88,2022-08-16,8,August
286407,544,Other,50.0,7.93,2022-08-19,8,August
286407,684,Other,67.0,7.02,2022-09-05,9,September
286407,685,Other,0.0,12.0,2022-10-06,10,October
286407,712,Other,83.0,7.55,2022-08-16,8,August
286415,660,Other,41.5,4.805,2022-08-17,8,August
286420,655,Other,100.0,10.52,2022-08-18,8,August
286440,312,Other,8.5,2.16,2022-08-17,8,August
286440,313,Other,17.0,1.39,2022-08-17,8,August
286440,314,Other,25.0,0.775,2022-08-17,8,August
286440,315,Other,45.5,2.48,2022-08-16,8,August
286440,530,Other,33.0,8.4,2022-08-17,8,August
286440,531,Other,33.0,1.23,2022-08-17,8,August
286440,532,Other,83.0,18.37,2022-08-17,8,August
286440,539,Other,17.0,1.33,2022-08-17,8,August
286440,540,Other,17.0,3.05,2022-08-17,8,August
286440,541,Other,17.0,0.58,2022-08-17,8,August
286440,542,Other,0.0,1.13,2022-08-18,8,August
286440,549,Other,61.5,7.7,2022-08-17,8,August
286440,660,Other,17.0,0.62,2022-08-17,8,August
286440,661,Other,33.0,0.48,2022-08-17,8,August
286440,662,Other,0.0,0.57,2022-08-17,8,August
286440,663,Other,60.5,2.995,2022-08-17,8,August
286440,684,Other,17.0,1.17,2022-08-17,8,August
286440,685,Other,33.0,2.25,2022-08-18,8,August
286440,686,Other,33.0,2.17,2022-08-18,8,August
286440,712,Other,33.0,0.75,2022-08-17,8,August
286440,713,Other,17.0,0.78,2022-08-17,8,August
286440,714,Other,17.0,0.57,2022-08-17,8,August
286440,716,Other,17.0,0.88,2022-08-18,8,August
286440,755,Other,83.0,6.2,2022-08-16,8,August
286440,756,Other,67.0,6.7,2022-08-16,8,August
286440,757,Other,50.0,6.9,2022-08-16,8,August
286440,758,Other,70.5,19.785,2022-08-16,8,August
286440,785,Other,17.0,2.68,2022-08-18,8,August
286440,786,Other,17.0,0.93,2022-08-18,8,August
286440,787,Other,50.0,0.72,2022-08-18,8,August
286440,788,Other,29.0,3.1,2022-08-18,8,August
286458,698,Other,17.0,30.0,2022-08-17,8,August
286468,538,Other,100.0,6.28,2022-08-16,8,August
286468,543,Other,100.0,4.05,2022-08-16,8,August
286468,548,Other,100.0,6.03,2022-08-17,8,August
286468,583,Other,100.0,4.42,2022-08-16,8,August
286468,629,Other,24.0,1.73,2022-08-17,8,August
286468,632,Other,21.0,1.82,2022-08-17,8,August
286468,687,Other,100.0,5.9,2022-08-16,8,August
286468,706,Other,100.0,5.97,2022-08-16,8,August
286468,711,Other,100.0,4.32,2022-08-16,8,August
286468,715,Other,100.0,4.05,2022-08-17,8,August
286468,719,Other,100.0,3.63,2022-08-16,8,August
286468,727,Other,100.0,5.85,2022-08-16,8,August
286468,747,Other,100.0,4.47,2022-08-16,8,August
